** CONVERTED FROM /home/methlab/Desktop/LEAMA-main/data/99/99_3.edf using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Sat Apr 22 10:59:14 2023
** DATE: Wed May 13 22:58:14 2015
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.09 Nov 17 2015
** CAMERA: Eyelink GL Version 1.2 Sensor=AJ7
** SERIAL NUMBER: CLG-BDB07
** CAMERA_CONFIG: BDB07200.SCD
**

MSG	5433179 RECCFG CR 500 2 1 L
MSG	5433179 ELCLCFG RTABLER
MSG	5433179 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	5433179 THRESHOLDS L 66 195
MSG	5433179 ELCL_WINDOW_SIZES 176 176 224 224
MSG	5433179 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	5433179 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	5433179 ELCL_PROC ELLIPSE  (5)
MSG	5433179 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	5433180 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
INPUT	5433180	127
MSG	5433180 !MODE RECORD CR 500 2 1 L
5433180	   .	   .	    0.0	...
SSACC L  5433182
SBLINK L 5433182
5434450	   .	   .	    0.0	...
5434452	   .	   .	    0.0	...
5434454	   .	   .	    0.0	...
5434456	   .	   .	    0.0	...
5434458	   .	   .	    0.0	...
5434460	   .	   .	    0.0	...
5434462	   .	   .	    0.0	...
5434464	   .	   .	    0.0	...
5434466	   .	   .	    0.0	...
5434468	   .	   .	    0.0	...
5434470	   .	   .	    0.0	...
5434472	   .	   .	    0.0	...
5434474	   .	   .	    0.0	...
5434476	   .	   .	    0.0	...
5434478	   .	   .	    0.0	...
5434480	   .	   .	    0.0	...
5434482	   .	   .	    0.0	...
5434484	   .	   .	    0.0	...
5434486	   .	   .	    0.0	...
5434488	   .	   .	    0.0	...
5434490	   .	   .	    0.0	...
5434492	   .	   .	    0.0	...
5434494	   .	   .	    0.0	...
5434496	   .	   .	    0.0	...
5434498	   .	   .	    0.0	...
5434500	   .	   .	    0.0	...
5434502	   .	   .	    0.0	...
5434504	   .	   .	    0.0	...
5434506	   .	   .	    0.0	...
5434508	   .	   .	    0.0	...
5434510	   .	   .	    0.0	...
5434512	   .	   .	    0.0	...
5434514	   .	   .	    0.0	...
5434516	   .	   .	    0.0	...
5434518	   .	   .	    0.0	...
5434520	   .	   .	    0.0	...
5434522	   .	   .	    0.0	...
5434524	   .	   .	    0.0	...
5434526	   .	   .	    0.0	...
5434528	   .	   .	    0.0	...
5434530	   .	   .	    0.0	...
5434532	   .	   .	    0.0	...
5434534	   .	   .	    0.0	...
5434536	   .	   .	    0.0	...
5434538	   .	   .	    0.0	...
5434540	   .	   .	    0.0	...
5434542	   .	   .	    0.0	...
5434544	   .	   .	    0.0	...
5434546	   .	   .	    0.0	...
5434548	   .	   .	    0.0	...
5434550	   .	   .	    0.0	...
5434552	   .	   .	    0.0	...
5434554	   .	   .	    0.0	...
5434556	   .	   .	    0.0	...
5434558	   .	   .	    0.0	...
5434560	   .	   .	    0.0	...
5434562	   .	   .	    0.0	...
5434564	   .	   .	    0.0	...
5434566	   .	   .	    0.0	...
5434568	   .	   .	    0.0	...
5434570	   .	   .	    0.0	...
5434572	   .	   .	    0.0	...
5434574	   .	   .	    0.0	...
5434576	   .	   .	    0.0	...
5434578	   .	   .	    0.0	...
5434580	   .	   .	    0.0	...
5434582	   .	   .	    0.0	...
5434584	   .	   .	    0.0	...
5434586	   .	   .	    0.0	...
5434588	   .	   .	    0.0	...
5434590	   .	   .	    0.0	...
5434592	   .	   .	    0.0	...
5434594	   .	   .	    0.0	...
5434596	   .	   .	    0.0	...
5434598	   .	   .	    0.0	...
5434600	   .	   .	    0.0	...
5434602	   .	   .	    0.0	...
5434604	   .	   .	    0.0	...
5434606	   .	   .	    0.0	...
5434608	   .	   .	    0.0	...
5434610	   .	   .	    0.0	...
5434612	   .	   .	    0.0	...
5434614	   .	   .	    0.0	...
5434616	   .	   .	    0.0	...
5434618	   .	   .	    0.0	...
5434620	   .	   .	    0.0	...
5434622	   .	   .	    0.0	...
5434624	   .	   .	    0.0	...
5434626	   .	   .	    0.0	...
5434628	   .	   .	    0.0	...
5434630	   .	   .	    0.0	...
5434632	   .	   .	    0.0	...
5434634	   .	   .	    0.0	...
5434636	   .	   .	    0.0	...
5434638	   .	   .	    0.0	...
5434640	   .	   .	    0.0	...
5434642	   .	   .	    0.0	...
5434644	   .	   .	    0.0	...
5434646	   .	   .	    0.0	...
5434648	   .	   .	    0.0	...
5434650	   .	   .	    0.0	...
5434652	   .	   .	    0.0	...
5434654	   .	   .	    0.0	...
5434656	   .	   .	    0.0	...
5434658	   .	   .	    0.0	...
5434660	   .	   .	    0.0	...
5434662	   .	   .	    0.0	...
5434664	   .	   .	    0.0	...
5434666	   .	   .	    0.0	...
5434668	   .	   .	    0.0	...
5434670	   .	   .	    0.0	...
5434672	   .	   .	    0.0	...
5434674	   .	   .	    0.0	...
5434676	   .	   .	    0.0	...
5434678	   .	   .	    0.0	...
5434680	   .	   .	    0.0	...
5434682	   .	   .	    0.0	...
5434684	   .	   .	    0.0	...
5434686	   .	   .	    0.0	...
5434688	   .	   .	    0.0	...
5434690	   .	   .	    0.0	...
5434692	   .	   .	    0.0	...
5434694	   .	   .	    0.0	...
5434696	   .	   .	    0.0	...
5434698	   .	   .	    0.0	...
5434700	   .	   .	    0.0	...
5434702	   .	   .	    0.0	...
5434704	   .	   .	    0.0	...
5434706	   .	   .	    0.0	...
5434708	   .	   .	    0.0	...
5434710	   .	   .	    0.0	...
5434712	   .	   .	    0.0	...
5434714	   .	   .	    0.0	...
5434716	   .	   .	    0.0	...
5434718	   .	   .	    0.0	...
5434720	   .	   .	    0.0	...
5434722	   .	   .	    0.0	...
5434724	   .	   .	    0.0	...
5434726	   .	   .	    0.0	...
5434728	   .	   .	    0.0	...
5434730	   .	   .	    0.0	...
5434732	   .	   .	    0.0	...
5434734	   .	   .	    0.0	...
5434736	   .	   .	    0.0	...
5434738	   .	   .	    0.0	...
5434740	   .	   .	    0.0	...
5434742	   .	   .	    0.0	...
5434744	   .	   .	    0.0	...
5434746	   .	   .	    0.0	...
5434748	   .	   .	    0.0	...
5434750	   .	   .	    0.0	...
5434752	   .	   .	    0.0	...
5434754	   .	   .	    0.0	...
5434756	   .	   .	    0.0	...
5434758	   .	   .	    0.0	...
5434760	   .	   .	    0.0	...
5434762	   .	   .	    0.0	...
5434764	   .	   .	    0.0	...
5434766	   .	   .	    0.0	...
5434768	   .	   .	    0.0	...
5434770	   .	   .	    0.0	...
5434772	   .	   .	    0.0	...
5434774	   .	   .	    0.0	...
5434776	   .	   .	    0.0	...
5434778	   .	   .	    0.0	...
5434780	   .	   .	    0.0	...
5434782	   .	   .	    0.0	...
5434784	   .	   .	    0.0	...
5434786	   .	   .	    0.0	...
5434788	   .	   .	    0.0	...
5434790	   .	   .	    0.0	...
5434792	   .	   .	    0.0	...
5434794	   .	   .	    0.0	...
5434796	   .	   .	    0.0	...
5434798	   .	   .	    0.0	...
5434800	   .	   .	    0.0	...
5434802	   .	   .	    0.0	...
5434804	   .	   .	    0.0	...
5434806	   .	   .	    0.0	...
5434808	   .	   .	    0.0	...
5434810	   .	   .	    0.0	...
5434812	   .	   .	    0.0	...
5434814	   .	   .	    0.0	...
5434816	   .	   .	    0.0	...
5434818	   .	   .	    0.0	...
5434820	   .	   .	    0.0	...
5434822	   .	   .	    0.0	...
5434824	   .	   .	    0.0	...
5434826	   .	   .	    0.0	...
5434828	   .	   .	    0.0	...
5434830	   .	   .	    0.0	...
5434832	   .	   .	    0.0	...
5434834	   .	   .	    0.0	...
5434836	   .	   .	    0.0	...
5434838	   .	   .	    0.0	...
5434840	   .	   .	    0.0	...
5434842	   .	   .	    0.0	...
5434844	   .	   .	    0.0	...
5434846	   .	   .	    0.0	...
5434848	   .	   .	    0.0	...
5434850	   .	   .	    0.0	...
5434852	   .	   .	    0.0	...
5434854	   .	   .	    0.0	...
5434856	   .	   .	    0.0	...
5434858	   .	   .	    0.0	...
5434860	   .	   .	    0.0	...
5434862	   .	   .	    0.0	...
5434864	   .	   .	    0.0	...
5434866	   .	   .	    0.0	...
5434868	   .	   .	    0.0	...
5434870	   .	   .	    0.0	...
5434872	   .	   .	    0.0	...
5434874	   .	   .	    0.0	...
5434876	   .	   .	    0.0	...
5434878	   .	   .	    0.0	...
5434880	   .	   .	    0.0	...
5434882	   .	   .	    0.0	...
5434884	   .	   .	    0.0	...
5434886	   .	   .	    0.0	...
5434888	   .	   .	    0.0	...
5434890	   .	   .	    0.0	...
5434892	   .	   .	    0.0	...
5434894	   .	   .	    0.0	...
5434896	   .	   .	    0.0	...
5434898	   .	   .	    0.0	...
5434900	   .	   .	    0.0	...
5434902	   .	   .	    0.0	...
5434904	   .	   .	    0.0	...
5434906	   .	   .	    0.0	...
5434908	   .	   .	    0.0	...
5434910	   .	   .	    0.0	...
5434912	   .	   .	    0.0	...
5434914	   .	   .	    0.0	...
5434916	   .	   .	    0.0	...
5434918	   .	   .	    0.0	...
5434920	   .	   .	    0.0	...
5434922	   .	   .	    0.0	...
5434924	   .	   .	    0.0	...
5434926	   .	   .	    0.0	...
5434928	   .	   .	    0.0	...
5434930	   .	   .	    0.0	...
5434932	   .	   .	    0.0	...
5434934	   .	   .	    0.0	...
5434936	   .	   .	    0.0	...
5434938	   .	   .	    0.0	...
5434940	   .	   .	    0.0	...
5434942	   .	   .	    0.0	...
5434944	   .	   .	    0.0	...
5434946	   .	   .	    0.0	...
5434948	   .	   .	    0.0	...
5434950	   .	   .	    0.0	...
5434952	   .	   .	    0.0	...
5434954	   .	   .	    0.0	...
5434956	   .	   .	    0.0	...
5434958	   .	   .	    0.0	...
5434960	   .	   .	    0.0	...
5434962	   .	   .	    0.0	...
5434964	   .	   .	    0.0	...
5434966	   .	   .	    0.0	...
5434968	   .	   .	    0.0	...
5434970	   .	   .	    0.0	...
5434972	   .	   .	    0.0	...
5434974	   .	   .	    0.0	...
5434976	   .	   .	    0.0	...
5434978	   .	   .	    0.0	...
5434980	   .	   .	    0.0	...
5434982	   .	   .	    0.0	...
5434984	   .	   .	    0.0	...
5434986	   .	   .	    0.0	...
5434988	   .	   .	    0.0	...
5434990	   .	   .	    0.0	...
5434992	   .	   .	    0.0	...
5434994	   .	   .	    0.0	...
5434996	   .	   .	    0.0	...
5434998	   .	   .	    0.0	...
5435000	   .	   .	    0.0	...
5435002	   .	   .	    0.0	...
5435004	   .	   .	    0.0	...
5435006	   .	   .	    0.0	...
5435008	   .	   .	    0.0	...
5435010	   .	   .	    0.0	...
5435012	   .	   .	    0.0	...
5435014	   .	   .	    0.0	...
5435016	   .	   .	    0.0	...
5435018	   .	   .	    0.0	...
5435020	   .	   .	    0.0	...
5435022	   .	   .	    0.0	...
5435024	   .	   .	    0.0	...
5435026	   .	   .	    0.0	...
5435028	   .	   .	    0.0	...
5435030	   .	   .	    0.0	...
5435032	   .	   .	    0.0	...
5435034	   .	   .	    0.0	...
5435036	   .	   .	    0.0	...
5435038	   .	   .	    0.0	...
5435040	   .	   .	    0.0	...
5435042	   .	   .	    0.0	...
5435044	   .	   .	    0.0	...
5435046	   .	   .	    0.0	...
5435048	   .	   .	    0.0	...
5435050	   .	   .	    0.0	...
5435052	   .	   .	    0.0	...
5435054	   .	   .	    0.0	...
5435056	   .	   .	    0.0	...
5435058	   .	   .	    0.0	...
5435060	   .	   .	    0.0	...
5435062	   .	   .	    0.0	...
5435064	   .	   .	    0.0	...
5435066	   .	   .	    0.0	...
5435068	   .	   .	    0.0	...
5435070	   .	   .	    0.0	...
5435072	   .	   .	    0.0	...
5435074	   .	   .	    0.0	...
5435076	   .	   .	    0.0	...
5435078	   .	   .	    0.0	...
5435080	   .	   .	    0.0	...
5435082	   .	   .	    0.0	...
5435084	   .	   .	    0.0	...
5435086	   .	   .	    0.0	...
5435088	   .	   .	    0.0	...
5435090	   .	   .	    0.0	...
5435092	   .	   .	    0.0	...
5435094	   .	   .	    0.0	...
5435096	   .	   .	    0.0	...
5435098	   .	   .	    0.0	...
5435100	   .	   .	    0.0	...
5435102	   .	   .	    0.0	...
5435104	   .	   .	    0.0	...
5435106	   .	   .	    0.0	...
5435108	   .	   .	    0.0	...
5435110	   .	   .	    0.0	...
5435112	   .	   .	    0.0	...
5435114	   .	   .	    0.0	...
5435116	   .	   .	    0.0	...
5435118	   .	   .	    0.0	...
5435120	   .	   .	    0.0	...
5435122	   .	   .	    0.0	...
5435124	   .	   .	    0.0	...
5435126	   .	   .	    0.0	...
5435128	   .	   .	    0.0	...
5435130	   .	   .	    0.0	...
5435132	   .	   .	    0.0	...
5435134	   .	   .	    0.0	...
5435136	   .	   .	    0.0	...
5435138	   .	   .	    0.0	...
5435140	   .	   .	    0.0	...
5435142	   .	   .	    0.0	...
5435144	   .	   .	    0.0	...
5435146	   .	   .	    0.0	...
5435148	   .	   .	    0.0	...
5435150	   .	   .	    0.0	...
5435152	   .	   .	    0.0	...
5435154	   .	   .	    0.0	...
5435156	   .	   .	    0.0	...
5435158	   .	   .	    0.0	...
5435160	   .	   .	    0.0	...
5435162	   .	   .	    0.0	...
5435164	   .	   .	    0.0	...
5435166	   .	   .	    0.0	...
5435168	   .	   .	    0.0	...
5435170	   .	   .	    0.0	...
5435172	   .	   .	    0.0	...
5435174	   .	   .	    0.0	...
5435176	   .	   .	    0.0	...
5435178	   .	   .	    0.0	...
5435180	   .	   .	    0.0	...
5435182	   .	   .	    0.0	...
5435184	   .	   .	    0.0	...
5435186	   .	   .	    0.0	...
5435188	   .	   .	    0.0	...
5435190	   .	   .	    0.0	...
5435192	   .	   .	    0.0	...
5435194	   .	   .	    0.0	...
5435196	   .	   .	    0.0	...
5435198	   .	   .	    0.0	...
5435200	   .	   .	    0.0	...
5435202	   .	   .	    0.0	...
5435204	   .	   .	    0.0	...
5435206	   .	   .	    0.0	...
5435208	   .	   .	    0.0	...
5435210	   .	   .	    0.0	...
5435212	   .	   .	    0.0	...
5435214	   .	   .	    0.0	...
5435216	   .	   .	    0.0	...
5435218	   .	   .	    0.0	...
5435220	   .	   .	    0.0	...
5435222	   .	   .	    0.0	...
5435224	   .	   .	    0.0	...
5435226	   .	   .	    0.0	...
5435228	   .	   .	    0.0	...
5435230	   .	   .	    0.0	...
5435232	   .	   .	    0.0	...
5435234	   .	   .	    0.0	...
5435236	   .	   .	    0.0	...
5435238	   .	   .	    0.0	...
5435240	   .	   .	    0.0	...
5435242	   .	   .	    0.0	...
5435244	   .	   .	    0.0	...
5435246	   .	   .	    0.0	...
5435248	   .	   .	    0.0	...
5435250	   .	   .	    0.0	...
5435252	   .	   .	    0.0	...
5435254	   .	   .	    0.0	...
5435256	   .	   .	    0.0	...
5435258	   .	   .	    0.0	...
5435260	   .	   .	    0.0	...
5435262	   .	   .	    0.0	...
5435264	   .	   .	    0.0	...
5435266	   .	   .	    0.0	...
5435268	   .	   .	    0.0	...
5435270	   .	   .	    0.0	...
5435272	   .	   .	    0.0	...
5435274	   .	   .	    0.0	...
5435276	   .	   .	    0.0	...
5435278	   .	   .	    0.0	...
5435280	   .	   .	    0.0	...
5435282	   .	   .	    0.0	...
5435284	   .	   .	    0.0	...
5435286	   .	   .	    0.0	...
5435288	   .	   .	    0.0	...
5435290	   .	   .	    0.0	...
5435292	   .	   .	    0.0	...
5435294	   .	   .	    0.0	...
5435296	   .	   .	    0.0	...
5435298	   .	   .	    0.0	...
5435300	   .	   .	    0.0	...
5435302	   .	   .	    0.0	...
5435304	   .	   .	    0.0	...
5435306	   .	   .	    0.0	...
5435308	   .	   .	    0.0	...
5435310	   .	   .	    0.0	...
5435312	   .	   .	    0.0	...
5435314	   .	   .	    0.0	...
5435316	   .	   .	    0.0	...
5435318	   .	   .	    0.0	...
5435320	   .	   .	    0.0	...
5435322	   .	   .	    0.0	...
5435324	   .	   .	    0.0	...
5435326	   .	   .	    0.0	...
5435328	   .	   .	    0.0	...
5435330	   .	   .	    0.0	...
5435332	   .	   .	    0.0	...
5435334	   .	   .	    0.0	...
5435336	   .	   .	    0.0	...
5435338	   .	   .	    0.0	...
5435340	   .	   .	    0.0	...
5435342	   .	   .	    0.0	...
5435344	   .	   .	    0.0	...
5435346	   .	   .	    0.0	...
5435348	   .	   .	    0.0	...
5435350	   .	   .	    0.0	...
5435352	   .	   .	    0.0	...
5435354	   .	   .	    0.0	...
5435356	   .	   .	    0.0	...
5435358	   .	   .	    0.0	...
5435360	   .	   .	    0.0	...
5435362	   .	   .	    0.0	...
5435364	   .	   .	    0.0	...
5435366	   .	   .	    0.0	...
5435368	   .	   .	    0.0	...
5435370	   .	   .	    0.0	...
5435372	   .	   .	    0.0	...
5435374	   .	   .	    0.0	...
5435376	   .	   .	    0.0	...
5435378	   .	   .	    0.0	...
5435380	   .	   .	    0.0	...
5435382	   .	   .	    0.0	...
5435384	   .	   .	    0.0	...
5435386	   .	   .	    0.0	...
5435388	   .	   .	    0.0	...
5435390	   .	   .	    0.0	...
5435392	   .	   .	    0.0	...
5435394	   .	   .	    0.0	...
5435396	   .	   .	    0.0	...
5435398	   .	   .	    0.0	...
5435400	   .	   .	    0.0	...
5435402	   .	   .	    0.0	...
5435404	   .	   .	    0.0	...
5435406	   .	   .	    0.0	...
5435408	   .	   .	    0.0	...
5435410	   .	   .	    0.0	...
5435412	   .	   .	    0.0	...
5435414	   .	   .	    0.0	...
5435416	   .	   .	    0.0	...
5435418	   .	   .	    0.0	...
5435420	   .	   .	    0.0	...
5435422	   .	   .	    0.0	...
5435424	   .	   .	    0.0	...
5435426	   .	   .	    0.0	...
5435428	   .	   .	    0.0	...
5435430	   .	   .	    0.0	...
5435432	   .	   .	    0.0	...
5435434	   .	   .	    0.0	...
5435436	   .	   .	    0.0	...
5435438	   .	   .	    0.0	...
5435440	   .	   .	    0.0	...
5435442	   .	   .	    0.0	...
5435444	   .	   .	    0.0	...
5435446	   .	   .	    0.0	...
5435448	   .	   .	    0.0	...
5435450	   .	   .	    0.0	...
5435452	   .	   .	    0.0	...
5435454	   .	   .	    0.0	...
5435456	   .	   .	    0.0	...
5435458	   .	   .	    0.0	...
5435460	   .	   .	    0.0	...
5435462	   .	   .	    0.0	...
5435464	   .	   .	    0.0	...
5435466	   .	   .	    0.0	...
5435468	   .	   .	    0.0	...
5435470	   .	   .	    0.0	...
5435472	   .	   .	    0.0	...
5435474	   .	   .	    0.0	...
5435476	   .	   .	    0.0	...
5435478	   .	   .	    0.0	...
5435480	   .	   .	    0.0	...
5435482	   .	   .	    0.0	...
5435484	   .	   .	    0.0	...
5435486	   .	   .	    0.0	...
5435488	   .	   .	    0.0	...
5435490	   .	   .	    0.0	...
5435492	   .	   .	    0.0	...
5435494	   .	   .	    0.0	...
5435496	   .	   .	    0.0	...
5435498	   .	   .	    0.0	...
5435500	   .	   .	    0.0	...
5435502	   .	   .	    0.0	...
5435504	   .	   .	    0.0	...
5435506	   .	   .	    0.0	...
5435508	   .	   .	    0.0	...
5435510	   .	   .	    0.0	...
5435512	   .	   .	    0.0	...
5435514	   .	   .	    0.0	...
5435516	   .	   .	    0.0	...
5435518	   .	   .	    0.0	...
5435520	   .	   .	    0.0	...
5435522	   .	   .	    0.0	...
5435524	   .	   .	    0.0	...
5435526	   .	   .	    0.0	...
5435528	   .	   .	    0.0	...
5435530	   .	   .	    0.0	...
5435532	   .	   .	    0.0	...
5435534	   .	   .	    0.0	...
5435536	   .	   .	    0.0	...
5435538	   .	   .	    0.0	...
5435540	   .	   .	    0.0	...
5435542	   .	   .	    0.0	...
5435544	   .	   .	    0.0	...
5435546	   .	   .	    0.0	...
5435548	   .	   .	    0.0	...
5435550	   .	   .	    0.0	...
5435552	   .	   .	    0.0	...
5435554	   .	   .	    0.0	...
5435556	   .	   .	    0.0	...
5435558	   .	   .	    0.0	...
5435560	   .	   .	    0.0	...
5435562	   .	   .	    0.0	...
5435564	   .	   .	    0.0	...
5435566	   .	   .	    0.0	...
5435568	   .	   .	    0.0	...
5435570	   .	   .	    0.0	...
5435572	   .	   .	    0.0	...
5435574	   .	   .	    0.0	...
5435576	   .	   .	    0.0	...
5435578	   .	   .	    0.0	...
5435580	   .	   .	    0.0	...
5435582	   .	   .	    0.0	...
5435584	   .	   .	    0.0	...
5435586	   .	   .	    0.0	...
5435588	   .	   .	    0.0	...
5435590	   .	   .	    0.0	...
5435592	   .	   .	    0.0	...
5435594	   .	   .	    0.0	...
5435596	   .	   .	    0.0	...
5435598	   .	   .	    0.0	...
5435600	   .	   .	    0.0	...
5435602	   .	   .	    0.0	...
5435604	   .	   .	    0.0	...
5435606	   .	   .	    0.0	...
5435608	   .	   .	    0.0	...
5435610	   .	   .	    0.0	...
5435612	   .	   .	    0.0	...
5435614	   .	   .	    0.0	...
5435616	   .	   .	    0.0	...
5435618	   .	   .	    0.0	...
5435620	   .	   .	    0.0	...
5435622	   .	   .	    0.0	...
5435624	   .	   .	    0.0	...
5435626	   .	   .	    0.0	...
5435628	   .	   .	    0.0	...
5435630	   .	   .	    0.0	...
5435632	   .	   .	    0.0	...
5435634	   .	   .	    0.0	...
5435636	   .	   .	    0.0	...
5435638	   .	   .	    0.0	...
5435640	   .	   .	    0.0	...
5435642	   .	   .	    0.0	...
5435644	   .	   .	    0.0	...
5435646	   .	   .	    0.0	...
5435648	   .	   .	    0.0	...
5435650	   .	   .	    0.0	...
5435652	   .	   .	    0.0	...
5435654	   .	   .	    0.0	...
5435656	   .	   .	    0.0	...
5435658	   .	   .	    0.0	...
5435660	   .	   .	    0.0	...
5435662	   .	   .	    0.0	...
5435664	   .	   .	    0.0	...
5435666	   .	   .	    0.0	...
5435668	   .	   .	    0.0	...
5435670	   .	   .	    0.0	...
5435672	   .	   .	    0.0	...
5435674	   .	   .	    0.0	...
5435676	   .	   .	    0.0	...
5435678	   .	   .	    0.0	...
5435680	   .	   .	    0.0	...
5435682	   .	   .	    0.0	...
5435684	   .	   .	    0.0	...
5435686	   .	   .	    0.0	...
5435688	   .	   .	    0.0	...
5435690	   .	   .	    0.0	...
5435692	   .	   .	    0.0	...
5435694	   .	   .	    0.0	...
5435696	   .	   .	    0.0	...
5435698	   .	   .	    0.0	...
5435700	   .	   .	    0.0	...
5435702	   .	   .	    0.0	...
5435704	   .	   .	    0.0	...
5435706	   .	   .	    0.0	...
5435708	   .	   .	    0.0	...
5435710	   .	   .	    0.0	...
5435712	   .	   .	    0.0	...
5435714	   .	   .	    0.0	...
5435716	   .	   .	    0.0	...
5435718	   .	   .	    0.0	...
5435720	   .	   .	    0.0	...
5435722	   .	   .	    0.0	...
5435724	   .	   .	    0.0	...
5435726	   .	   .	    0.0	...
5435728	   .	   .	    0.0	...
5435730	   .	   .	    0.0	...
5435732	   .	   .	    0.0	...
5435734	   .	   .	    0.0	...
5435736	   .	   .	    0.0	...
5435738	   .	   .	    0.0	...
5435740	   .	   .	    0.0	...
5435742	   .	   .	    0.0	...
5435744	   .	   .	    0.0	...
5435746	   .	   .	    0.0	...
5435748	   .	   .	    0.0	...
5435750	   .	   .	    0.0	...
5435752	   .	   .	    0.0	...
5435754	   .	   .	    0.0	...
5435756	   .	   .	    0.0	...
5435758	   .	   .	    0.0	...
5435760	   .	   .	    0.0	...
5435762	   .	   .	    0.0	...
5435764	   .	   .	    0.0	...
5435766	   .	   .	    0.0	...
5435768	   .	   .	    0.0	...
5435770	   .	   .	    0.0	...
5435772	   .	   .	    0.0	...
5435774	   .	   .	    0.0	...
5435776	   .	   .	    0.0	...
5435778	   .	   .	    0.0	...
5435780	   .	   .	    0.0	...
5435782	   .	   .	    0.0	...
5435784	   .	   .	    0.0	...
5435786	   .	   .	    0.0	...
5435788	   .	   .	    0.0	...
5435790	   .	   .	    0.0	...
5435792	   .	   .	    0.0	...
5435794	   .	   .	    0.0	...
5435796	   .	   .	    0.0	...
5435798	   .	   .	    0.0	...
5435800	   .	   .	    0.0	...
5435802	   .	   .	    0.0	...
5435804	   .	   .	    0.0	...
5435806	   .	   .	    0.0	...
5435808	   .	   .	    0.0	...
5435810	   .	   .	    0.0	...
5435812	   .	   .	    0.0	...
5435814	   .	   .	    0.0	...
5435816	   .	   .	    0.0	...
5435818	   .	   .	    0.0	...
5435820	   .	   .	    0.0	...
5435822	   .	   .	    0.0	...
5435824	   .	   .	    0.0	...
5435826	   .	   .	    0.0	...
5435828	   .	   .	    0.0	...
5435830	   .	   .	    0.0	...
5435832	   .	   .	    0.0	...
5435834	   .	   .	    0.0	...
5435836	   .	   .	    0.0	...
5435838	   .	   .	    0.0	...
5435840	   .	   .	    0.0	...
5435842	   .	   .	    0.0	...
5435844	   .	   .	    0.0	...
5435846	   .	   .	    0.0	...
5435848	   .	   .	    0.0	...
5435850	   .	   .	    0.0	...
5435852	   .	   .	    0.0	...
5435854	   .	   .	    0.0	...
5435856	   .	   .	    0.0	...
5435858	   .	   .	    0.0	...
5435860	   .	   .	    0.0	...
5435862	   .	   .	    0.0	...
5435864	   .	   .	    0.0	...
5435866	   .	   .	    0.0	...
5435868	   .	   .	    0.0	...
5435870	   .	   .	    0.0	...
5435872	   .	   .	    0.0	...
5435874	   .	   .	    0.0	...
5435876	   .	   .	    0.0	...
5435878	   .	   .	    0.0	...
5435880	   .	   .	    0.0	...
5435882	   .	   .	    0.0	...
5435884	   .	   .	    0.0	...
5435886	   .	   .	    0.0	...
5435888	   .	   .	    0.0	...
5435890	   .	   .	    0.0	...
5435892	   .	   .	    0.0	...
5435894	   .	   .	    0.0	...
5435896	   .	   .	    0.0	...
5435898	   .	   .	    0.0	...
5435900	   .	   .	    0.0	...
5435902	   .	   .	    0.0	...
5435904	   .	   .	    0.0	...
5435906	   .	   .	    0.0	...
5435908	   .	   .	    0.0	...
5435910	   .	   .	    0.0	...
5435912	   .	   .	    0.0	...
5435914	   .	   .	    0.0	...
5435916	   .	   .	    0.0	...
5435918	   .	   .	    0.0	...
5435920	   .	   .	    0.0	...
5435922	   .	   .	    0.0	...
5435924	   .	   .	    0.0	...
5435926	   .	   .	    0.0	...
5435928	   .	   .	    0.0	...
5435930	   .	   .	    0.0	...
5435932	   .	   .	    0.0	...
5435934	   .	   .	    0.0	...
5435936	   .	   .	    0.0	...
5435938	   .	   .	    0.0	...
5435940	   .	   .	    0.0	...
5435942	   .	   .	    0.0	...
5435944	   .	   .	    0.0	...
5435946	   .	   .	    0.0	...
5435948	   .	   .	    0.0	...
5435950	   .	   .	    0.0	...
5435952	   .	   .	    0.0	...
5435954	   .	   .	    0.0	...
5435956	   .	   .	    0.0	...
5435958	   .	   .	    0.0	...
5435960	   .	   .	    0.0	...
5435962	   .	   .	    0.0	...
5435964	   .	   .	    0.0	...
5435966	   .	   .	    0.0	...
5435968	   .	   .	    0.0	...
5435970	   .	   .	    0.0	...
5435972	   .	   .	    0.0	...
5435974	   .	   .	    0.0	...
5435976	   .	   .	    0.0	...
5435978	   .	   .	    0.0	...
5435980	   .	   .	    0.0	...
5435982	   .	   .	    0.0	...
5435984	   .	   .	    0.0	...
5435986	   .	   .	    0.0	...
5435988	   .	   .	    0.0	...
5435990	   .	   .	    0.0	...
5435992	   .	   .	    0.0	...
5435994	   .	   .	    0.0	...
5435996	   .	   .	    0.0	...
5435998	   .	   .	    0.0	...
5436000	   .	   .	    0.0	...
5436002	   .	   .	    0.0	...
